Nom,Lien,Code INSEE,Page Lien,Prix,Lieu,Taille,Taille_terrain,Pieces,Prix au m2
A vendre - maison de ville a renover - antrain,https://www.etreproprio.com/immobilier-23721757-vente-a-vendre-maison-de-ville-a-renover-antrain-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,59500.0,Antrain 35560,80.0,201,3.0,744.0
A vendre pavillon 2016 à tremblay de 116m2,https://www.etreproprio.com/immobilier-23687592-vente-a-vendre-pavillon-2016-a-tremblay-de-116m2-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,282500.0,Antrain 35460,116.0,800,6.0,2435.0
Maison 220m² à antrain,https://www.etreproprio.com/immobilier-23602932-vente-maison-220m-a-antrain-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,249900.0,Antrain 35560,220.0,7 332,5.0,1136.0
Maison 70m² à antrain,https://www.etreproprio.com/immobilier-23591963-vente-maison-70m-a-antrain-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,97900.0,Antrain 35560,70.0,5 000,3.0,1399.0
Ensemble maison et atelier - idéal pour artisan - val couesnon,https://www.etreproprio.com/immobilier-23477335-vente-ensemble-maison-et-atelier-ideal-pour-artisan-val-couesnon-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,670000.0,Antrain 35560,255.0,4 787,12.0,2627.0
Maison 206m² à antrain,https://www.etreproprio.com/immobilier-22682740-vente-maison-206m-a-antrain-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,199000.0,Antrain 35560,206.0,2 300,7.0,966.0
Entre pontorson et antrain. (sacey) pavillon 1993 sur sous-sol - 132 m2 - 4 chambres -  terrain: 1.038 m2.,https://www.etreproprio.com/immobilier-23312917-vente-entre-pontorson-et-antrain-sacey-pavillon-1993-sur-sous-sol-132-m2-4-chambres-terrain-1038-m2-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,229000.0,Antrain 35560,132.0,1 038,7.0,1735.0
Maison 160m² à antrain,https://www.etreproprio.com/immobilier-23318765-vente-maison-160m-a-antrain-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,257000.0,Antrain 35560,160.0,3 827,5.0,1606.0
Maison 8 pièces - 6 chambres - 163 m2,https://www.etreproprio.com/immobilier-22927178-vente-maison-8-pieces-6-chambres-163-m2-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,257000.0,Antrain 35560,163.0,3 827,8.0,1577.0
Maison de ville 148 m² – centre d’antrain – 4 chambres – grande cave,https://www.etreproprio.com/immobilier-22698713-vente-maison-de-ville-148-m-centre-d-antrain-4-chambres-grande-cave-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,118500.0,Antrain 35560,148.0,74,6.0,801.0
Maison 109m² à val-couesnon,https://www.etreproprio.com/immobilier-23045712-vente-maison-109m-a-val-couesnon-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g1#list,149800.0,Antrain 35560,109.0,525,4.0,1374.0
Acigne - pavillon de 118.92m²,https://www.etreproprio.com/immobilier-22087350-vente-acigne-pavillon-de-11892m-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,368000.0,Acigne 35690,118.0,377,6.0,3119.0
Maison 120m² à acigne,https://www.etreproprio.com/immobilier-22744840-vente-maison-120m-a-acigne-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,358700.0,Acigne 35690,120.0,536,7.0,2989.0
Longere acigné,https://www.etreproprio.com/immobilier-22520863-vente-longere-acigne-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,255956.0,Acigne 35690,75.0,800,3.0,3413.0
Maison 98m² à acigne,https://www.etreproprio.com/immobilier-21952203-vente-maison-98m-a-acigne-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,310000.0,Acigne 35690,99.0,404,5.0,3131.0
Maison 98m² à acigne,https://www.etreproprio.com/immobilier-21853459-vente-maison-98m-a-acigne-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,311900.0,Acigne 35690,98.0,405,5.0,3183.0
Maison ancienne au coeur d'acigné,https://www.etreproprio.com/immobilier-22440390-vente-maison-ancienne-au-coeur-d-acigne-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,304210.0,Acigne 35690,99.0,374,6.0,3073.0
Maison d'habitation t5 acigné,https://www.etreproprio.com/immobilier-21825530-vente-maison-d-habitation-t5-acigne-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,314700.0,Acigne 35690,98.0,405,5.0,3211.0
Acigne - longère de 126m²,https://www.etreproprio.com/immobilier-22354703-vente-acigne-longere-de-126m-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,444500.0,Acigne 35690,126.0,2 980,6.0,3528.0
Maison de campagne de 124m² sur 5700m² de terrain,https://www.etreproprio.com/immobilier-22087351-vente-maison-de-campagne-de-124m-sur-5700m-de-terrain-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,380330.0,Acigne 35690,124.0,5 700,5.0,3067.0
Acigne hypercentre - maison t4 de 90m²,https://www.etreproprio.com/immobilier-21622219-vente-acigne-hypercentre-maison-t4-de-90m-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,274000.0,Acigne 35690,90.0,560,4.0,3044.0
Maison 5 pièces - 98 m2,https://www.etreproprio.com/immobilier-21826361-vente-maison-5-pieces-98-m2-acigne,35001,https://www.etreproprio.com/annonces/th.lc35001-r0.odd.g2#list,322000.0,Acigne 35690,98.0,404,5.0,3286.0
Maison 118 m2 avec jardin en centre ville d'argentre du plessis,https://www.etreproprio.com/immobilier-23531413-vente-maison-118-m2-avec-jardin-en-centre-ville-d-argentre-du-plessis-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,245187.0,Argentre-Du-Plessis 35370,118.0,323,5.0,2078.0
Vrai havre de paix entre vitre et laval,https://www.etreproprio.com/immobilier-21829531-vente-vrai-havre-de-paix-entre-vitre-et-laval-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,530000.0,Argentre-Du-Plessis 35370,280.0,9 831,11.0,1893.0
Maison 138m² à argentre-du-plessis,https://www.etreproprio.com/immobilier-23684965-vente-maison-138m-a-argentre-du-plessis-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,249600.0,Argentre-Du-Plessis 35370,139.0,534,7.0,1796.0
Vente maison argentre-du-plessis(35370) 204 750ï¿œ,https://www.etreproprio.com/immobilier-23597011-vente-vente-maison-argentre-du-plessis35370-204-750i-oe-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,204750.0,Argentre-Du-Plessis 35370,132.0,1 500,5.0,1551.0
Maison argentre du plessis 5 pièce(s) 103 m2,https://www.etreproprio.com/immobilier-23599473-vente-maison-argentre-du-plessis-5-pieces-103-m2-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,284000.0,Argentre-Du-Plessis 35370,99.0,1 741,5.0,2869.0
Maison 99m² à argentre-du-plessis,https://www.etreproprio.com/immobilier-23599508-vente-maison-99m-a-argentre-du-plessis-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,284000.0,Argentre-Du-Plessis 35370,99.0,1 741,5.0,2869.0
Maison de plain pied - argentre du plessis - avec jardin,https://www.etreproprio.com/immobilier-23586700-vente-maison-de-plain-pied-argentre-du-plessis-avec-jardin-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,157425.0,Argentre-Du-Plessis 35370,79.0,400,3.0,1993.0
Maison 119m² à argentre-du-plessis,https://www.etreproprio.com/immobilier-23566836-vente-maison-119m-a-argentre-du-plessis-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,149900.0,Argentre-Du-Plessis 35370,119.0,527,5.0,1260.0
Maison en pierres - plein centre ville d'argentre du plessis - avec jardin,https://www.etreproprio.com/immobilier-23517771-vente-maison-en-pierres-plein-centre-ville-d-argentre-du-plessis-avec-jardin-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,152262.0,Argentre-Du-Plessis 35370,63.0,320,3.0,2417.0
Maison 103m² à argentre-du-plessis,https://www.etreproprio.com/immobilier-22361090-vente-maison-103m-a-argentre-du-plessis-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,255780.0,Argentre-Du-Plessis 35370,103.0,812,5.0,2483.0
Vente maison argentre-du-plessis(35370) 378 000ï¿œ,https://www.etreproprio.com/immobilier-23062483-vente-vente-maison-argentre-du-plessis35370-378-000i-oe-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,378000.0,Argentre-Du-Plessis 35370,183.0,571,8.0,2066.0
Maison familiale de 145 m2 au coeur du centre ville d'argentre du plessis avec terrasse et dependance,https://www.etreproprio.com/immobilier-23214734-vente-maison-familiale-de-145-m2-au-coeur-du-centre-ville-d-argentre-du-plessis-avec-terrasse-et-dependance-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,209050.0,Argentre-Du-Plessis 35370,145.0,146,6.0,1442.0
Vente maison argentre-du-plessis(35370) 229 900ï¿œ,https://www.etreproprio.com/immobilier-22528510-vente-vente-maison-argentre-du-plessis35370-229-900i-oe-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,229900.0,Argentre-Du-Plessis 35370,130.0,453,6.0,1768.0
Vente maison argentre-du-plessis(35370) 499 800ï¿œ,https://www.etreproprio.com/immobilier-22166196-vente-vente-maison-argentre-du-plessis35370-499-800i-oe-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,499800.0,Argentre-Du-Plessis 35370,260.0,2 278,9.0,1922.0
Maison 175m² à argentre-du-plessis,https://www.etreproprio.com/immobilier-18492220-vente-maison-175m-a-argentre-du-plessis-argentre-du-plessis,35006,https://www.etreproprio.com/annonces/th.lc35006-r0.odd.g1#list,135000.0,Argentre-Du-Plessis 35370,175.0,75,6.0,771.0
Maison au centre d'aubigné - opportunité d'investissement exceptionnelle,https://www.etreproprio.com/immobilier-23836468-vente-maison-au-centre-d-aubigne-opportunite-d-investissement-exceptionnelle-aubigne,35007,https://www.etreproprio.com/annonces/th.lc35007-r0.odd.g1#list,159000.0,Aubigne 35250,90.0,533,5.0,1767.0
Maison au centre d'aubigné - opportunité d'investissement exceptionnelle,https://www.etreproprio.com/immobilier-23615351-vente-maison-au-centre-d-aubigne-opportunite-d-investissement-exceptionnelle-aubigne,35007,https://www.etreproprio.com/annonces/th.lc35007-r0.odd.g1#list,159000.0,Aubigne 35250,90.0,533,5.0,1767.0
Maison val couesnon 4 pièce(s) 89 m2,https://www.etreproprio.com/immobilier-22351540-vente-maison-val-couesnon-4-pieces-89-m2-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g2#list,117700.0,Antrain 35560,89.0,163,4.0,1322.0
Maison val couesnon 4 pièce(s) 87 m2,https://www.etreproprio.com/immobilier-22959297-vente-maison-val-couesnon-4-pieces-87-m2-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g2#list,179760.0,Antrain 35460,87.0,1 777,4.0,2066.0
Maison val couesnon 4 pièce(s) 36m2,https://www.etreproprio.com/immobilier-22943305-vente-maison-val-couesnon-4-pieces-36m2-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g2#list,36000.0,Antrain 35460,36.0,1 547,4.0,1000.0
Ensemble immobilier de deux maisons,https://www.etreproprio.com/immobilier-22927185-vente-ensemble-immobilier-de-deux-maisons-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g2#list,123000.0,Antrain 35560,95.0,,6.0,1295.0
Local professionnel  + 300 m² – parking privatif,https://www.etreproprio.com/immobilier-22615866-vente-local-professionnel-300-m-parking-privatif-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g2#list,289000.0,Antrain 35460,300.0,1 397,12.0,963.0
Maison 83m² à antrain,https://www.etreproprio.com/immobilier-22502512-vente-maison-83m-a-antrain-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g2#list,99900.0,Antrain 35560,83.0,389,4.0,1204.0
Maison saint ouen la rouerie 5 pièce(s),https://www.etreproprio.com/immobilier-22458295-vente-maison-saint-ouen-la-rouerie-5-pieces-antrain,35004,https://www.etreproprio.com/annonces/th.lc35004-r0.odd.g2#list,223650.0,Antrain 35460,125.0,4 277,4.0,1789.0
Maison 180m² à availles-sur-seiche,https://www.etreproprio.com/immobilier-23787440-vente-maison-180m-a-availles-sur-seiche-availles-sur-seiche,35008,https://www.etreproprio.com/annonces/th.lc35008-r0.odd.g1#list,344500.0,Availles-Sur-Seiche 35130,180.0,1 500,6.0,1914.0
"Availles sur seiche, maison de 6 pièces, 150.72 m2 et terrain de 1470 m²",https://www.etreproprio.com/immobilier-23755560-vente-availles-sur-seiche-maison-de-6-pieces-15072-m2-et-terrain-de-1470-m-availles-sur-seiche,35008,https://www.etreproprio.com/annonces/th.lc35008-r0.odd.g1#list,155800.0,Availles-Sur-Seiche 35130,151.0,1 470,6.0,1032.0
Vente maison availles-sur-seiche(35130) 99 995ï¿œ,https://www.etreproprio.com/immobilier-19054566-vente-vente-maison-availles-sur-seiche35130-99-995i-oe-availles-sur-seiche,35008,https://www.etreproprio.com/annonces/th.lc35008-r0.odd.g1#list,99995.0,Availles-Sur-Seiche 35130,63.0,318,4.0,1587.0
Baguer morvan - exclusivite,https://www.etreproprio.com/immobilier-23807236-vente-baguer-morvan-exclusivite-baguer-morvan,35009,https://www.etreproprio.com/annonces/th.lc35009-r0.odd.g1#list,287000.0,Baguer-Morvan 35120,100.0,718,4.0,2870.0
Maison - 5 chambres - 35120 - baguer morvan - sous sol complet,https://www.etreproprio.com/immobilier-23717007-vente-maison-5-chambres-35120-baguer-morvan-sous-sol-complet-baguer-morvan,35009,https://www.etreproprio.com/annonces/th.lc35009-r0.odd.g1#list,232000.0,Baguer-Morvan 35120,127.0,3 885,7.0,1827.0
Baguer-morvan - campagne,https://www.etreproprio.com/immobilier-23635883-vente-baguer-morvan-campagne-baguer-morvan,35009,https://www.etreproprio.com/annonces/th.lc35009-r0.odd.g1#list,247690.0,Baguer-Morvan 35120,115.0,733,4.0,2154.0
Maison rénovée avec étang et prairie .,https://www.etreproprio.com/immobilier-23343922-vente-maison-renovee-avec-etang-et-prairie-baguer-morvan,35009,https://www.etreproprio.com/annonces/th.lc35009-r0.odd.g1#list,325000.0,Baguer-Morvan 35120,240.0,2 000,10.0,1354.0
"Nouveauté. idéalement située, en plein coeur de baguer-morvan.",https://www.etreproprio.com/immobilier-23315862-vente-nouveaute-idealement-situee-en-plein-coeur-de-baguer-morvan-baguer-morvan,35009,https://www.etreproprio.com/annonces/th.lc35009-r0.odd.g1#list,91000.0,Baguer-Morvan 35120,70.0,99,3.0,1300.0
Maison baguer morvan  93 m2,https://www.etreproprio.com/immobilier-22732990-vente-maison-baguer-morvan-93-m2-baguer-morvan,35009,https://www.etreproprio.com/annonces/th.lc35009-r0.odd.g1#list,174900.0,Baguer-Morvan 35120,93.0,687,6.0,1881.0
Maison 164m² à baguer-morvan,https://www.etreproprio.com/immobilier-22008092-vente-maison-164m-a-baguer-morvan-baguer-morvan,35009,https://www.etreproprio.com/annonces/th.lc35009-r0.odd.g1#list,330000.0,Baguer-Morvan 35120,164.0,2 203,7.0,2012.0
Maison 298m² à baguer-morvan,https://www.etreproprio.com/immobilier-21279532-vente-maison-298m-a-baguer-morvan-baguer-morvan,35009,https://www.etreproprio.com/annonces/th.lc35009-r0.odd.g1#list,366000.0,Baguer-Morvan 35120,298.0,8 154,7.0,1228.0
Longère baguer pican 5 pièce(s) 216 m2,https://www.etreproprio.com/immobilier-23847537-vente-longere-baguer-pican-5-pieces-216-m2-baguer-pican,35010,https://www.etreproprio.com/annonces/th.lc35010-r0.odd.g1#list,336000.0,Baguer-Pican 35120,216.0,3 985,7.0,1556.0
Maison à vendre baguer pican 7 pièce(s) 142 m2,https://www.etreproprio.com/immobilier-22469217-vente-maison-a-vendre-baguer-pican-7-pieces-142-m2-baguer-pican,35010,https://www.etreproprio.com/annonces/th.lc35010-r0.odd.g1#list,256000.0,Baguer-Pican 35120,142.0,1 775,8.0,1803.0
Maison 155m² à baguer-pican,https://www.etreproprio.com/immobilier-23703354-vente-maison-155m-a-baguer-pican-baguer-pican,35010,https://www.etreproprio.com/annonces/th.lc35010-r0.odd.g1#list,299000.0,Baguer-Pican 35120,155.0,150,6.0,1929.0
Maison avec jardin baguer pican à vendre,https://www.etreproprio.com/immobilier-23403155-vente-maison-avec-jardin-baguer-pican-a-vendre-baguer-pican,35010,https://www.etreproprio.com/annonces/th.lc35010-r0.odd.g1#list,275000.0,Baguer-Pican 35120,140.0,600,5.0,1964.0
